bhk,locality,Price,sqft,status,Possession,price_per_sqft,Age_old,bath
2,Mahalunge,66 L,730,Under Construction,Possession by May 2022,"9,041 / sq ft",,
1,Mahalunge,37 L,425,Under Construction,Possession by May 2022,"8,705 / sq ft",,1
2,Mahalunge,69 L,800,Under Construction,Possession by May 2022,"8,625 / sq ft",,2
3,Mahalunge,88 L,962,Under Construction,Possession by May 2022,"9,147 / sq ft",,
3,Mahalunge,1.07 Cr,1236,Under Construction,Possession by May 2022,"8,656 / sq ft",,
3,Mahalunge,71 L,800,Under Construction,Possession by May 2022,"8,875 / sq ft",,
2,Mahalunge,67 L,765,Under Construction,Possession by May 2022,"8,758 / sq ft",,
2,Mahalunge,52 L,600,Under Construction,Possession by May 2022,"8,666 / sq ft",,
3,Mahalunge,1.04 Cr,1206,Under Construction,Possession by May 2022,"8,623 / sq ft",,
1,Mahalunge,41 L,485,Under Construction,Possession by May 2022,"8,453 / sq ft",,
3,Mahalunge,93 L,1021,Under Construction,Possession by May 2022,"9,108 / sq ft",,
2,Narhe,39.9 L,982,Ready to move,,"4,063 / sq ft",,2
3,Baner,1.12 Cr,1620,Under Construction,Possession by Dec 2025,"6,913 / sq ft",,3
3,Kharadi,1.65 Cr,2067,Ready to move,,"7,982 / sq ft",9,3
2,Manjari,62.05 L,743,Ready to move,,"8,351 / sq ft",5,
2,Moshi,45.64 L,954,Under Construction,Possession by May 2021,"4,784 / sq ft",,2
2,Manjari,59.75 L,715,Ready to move,,"8,356 / sq ft",5,
2,Baner,63 L,1003,Under Construction,Possession by Dec 2025,"6,281 / sq ft",,2
2,Fursungi,38.54 L,940,Ready to move,,"4,100 / sq ft",5,2
2,Fursungi,47.15 L,1150,Ready to move,,"4,100 / sq ft",5,2
2,Moshi,46.21 L,998,Under Construction,Possession by Aug 2022,"4,630 / sq ft",,2
3,Fursungi,64.98 L,1585,Ready to move,,"4,100 / sq ft",5,
2,Fursungi,37.92 L,925,Ready to move,,"4,100 / sq ft",5,
3,Sus,98 L,1506,Under Construction,,"6,507 / sq ft",,3
2,Fursungi,45.1 L,1100,Ready to move,,"4,100 / sq ft",5,
2,Kharadi,75 L,1240,Ready to move,,"6,048 / sq ft",11,2
2,Wakad,58 L,924,Ready to move,,"6,277 / sq ft",5,2
2,Wakad,60 L,990,Under Construction,Possession by May 2027,"6,060 / sq ft",,2
2,Moshi,47.11 L,1021,Under Construction,Possession by May 2022,"4,614 / sq ft",,2
2,Sus,72 L,1215,Under Construction,,"5,925 / sq ft",,2
2,Chikhali,42.32 L,970,Under Construction,Possession by Aug 2021,"4,362 / sq ft",,2
3,Mamurdi,90 L,1583,Under Construction,Possession by Dec 2023,"5,685 / sq ft",,3
3,Dhayari,85 L,1353,Ready to move,,"6,282 / sq ft",5,3
2,Mamurdi,68 L,1191,Under Construction,Possession by Dec 2023,"5,709 / sq ft",,2
3,Vishrantwadi,1.2 Cr,1590,Ready to move,,"7,547 / sq ft",11,3
2,Wadgaon Sheri,1.08 Cr,1300,Ready to move,,"8,307 / sq ft",3,2
1,Mundhwa,48 L,620,Ready to move,,"7,741 / sq ft",3,1
2,Tathawade,80 L,1100,Under Construction,Possession by Dec 2022,"7,272 / sq ft",,2
3,Wakad,1.15 Cr,1240,Under Construction,,"9,274 / sq ft",,3
2,Wagholi,50 L,965,Ready to move,,"5,181 / sq ft",4,2
2,Wagholi,50 L,905,Ready to move,,"5,524 / sq ft",7,2
1,Chikhali,25.95 L,602,Under Construction,,"4,310 / sq ft",,1
1,Chikhali,25.9 L,602,Under Construction,,"4,302 / sq ft",,1
1,Chikhali,25.85 L,602,Under Construction,,"4,294 / sq ft",,1
1,Chikhali,25.75 L,602,Under Construction,,"4,277 / sq ft",,1
1,Chikhali,25.6 L,602,Under Construction,,"4,252 / sq ft",,1
1,Wagholi,25.6 L,650,Ready to move,,"3,938 / sq ft",2,2
1,Wagholi,24 L,600,Ready to move,,"4,000 / sq ft",3,2
3,Baner,1.6 Cr,1900,Ready to move,,"8,421 / sq ft",4,3
2,Kharadi,66 L,824,Under Construction,Possession by Feb 2025,"8,009 / sq ft",,2
2,Hadapsar,45 L,1000,Ready to move,,"4,500 / sq ft",7,2
2,Ravet,42 L,811,Under Construction,,"5,178 / sq ft",,2
2,Ambegaon Budruk,66 L,1167,Under Construction,,"5,655 / sq ft",,2
3,Ravet,1.13 Cr,918,Under Construction,Possession by May 2023,"12,369 / sq ft",,
2,Ravet,83.63 L,685,Under Construction,Possession by May 2023,"12,209 / sq ft",,
2,Kharadi,1.04 Cr,935,Ready to move,,"11,122 / sq ft",3,2
2,Vishrantwadi,52.95 L,820,Ready to move,,"6,457 / sq ft",,2
2,Ravet,83 L,660,Under Construction,Possession by May 2023,"12,576 / sq ft",,
2,Ravet,78.66 L,643,Under Construction,Possession by May 2023,"12,233 / sq ft",,
2,Ravet,81.18 L,659,Under Construction,Possession by May 2023,"12,318 / sq ft",,
2,Ravet,79.94 L,641,Under Construction,Possession by May 2023,"12,471 / sq ft",,
2,Ravet,80.58 L,663,Under Construction,Possession by May 2023,"12,154 / sq ft",,
3,Hinjewadi,82 L,1017,Under Construction,Possession by Nov 2022,"8,062 / sq ft",,
2,Ravet,78.56 L,646,Under Construction,Possession by May 2023,"12,161 / sq ft",,
2,Hinjewadi,58 L,721,Under Construction,Possession by Nov 2022,"8,044 / sq ft",,
3,Ravet,1.12 Cr,961,Under Construction,Possession by May 2023,"11,735 / sq ft",,
2,Hinjewadi,55 L,688,Under Construction,Possession by Nov 2022,"7,994 / sq ft",,
3,Ravet,1.08 Cr,878,Under Construction,Possession by May 2023,"12,308 / sq ft",,
2,Tathawade,64.5 L,589,Under Construction,Possession by Dec 2025,"10,951 / sq ft",,
2,Mahalunge,59.79 L,551,Under Construction,Possession by Mar 2024,"10,872 / sq ft",,
2,Hinjewadi,50 L,641,Under Construction,Possession by Nov 2022,"7,800 / sq ft",,
2,Ravet,78.98 L,628,Under Construction,Possession by May 2023,"12,577 / sq ft",,
1,Kothrud,63 L,585,Ready to move,,"10,769 / sq ft",,1
2,Tathawade,71.79 L,904,Under Construction,Possession by Dec 2025,"7,942 / sq ft",,
1,Mahalunge,39.89 L,396,Under Construction,Possession by Mar 2024,"10,075 / sq ft",,
2,Balewadi,71 L,972,Under Construction,,"7,304 / sq ft",,2
3,Hinjewadi,70 L,875,Under Construction,Possession by Nov 2022,"8,000 / sq ft",,
3,Ravet,1.07 Cr,915,Under Construction,Possession by May 2023,"11,727 / sq ft",,
2,Mahalunge,64.96 L,598,Under Construction,Possession by Mar 2024,"10,863 / sq ft",,
3,Tathawade,91.5 L,993,Under Construction,Possession by Dec 2025,"9,214 / sq ft",,
2,Hinjewadi,51 L,646,Under Construction,Possession by Nov 2022,"7,894 / sq ft",,
3,Tathawade,87.09 L,850,Under Construction,Possession by Dec 2025,"10,246 / sq ft",,
2,Hinjewadi,58 L,716,Under Construction,Possession by Nov 2022,"8,100 / sq ft",,
3,Mahalunge,76.89 L,731,Under Construction,Possession by Mar 2024,"10,519 / sq ft",,
2,Hinjewadi,61 L,764,Under Construction,Possession by Nov 2022,"7,984 / sq ft",,
1,Tathawade,58 L,579,Under Construction,Possession by Dec 2025,"10,017 / sq ft",,
1,Tathawade,49 L,369,Under Construction,Possession by Dec 2025,"13,315 / sq ft",,
2,Ravet,50.91 L,396,Under Construction,Possession by Nov 2020,"12,857 / sq ft",,
2,Pashan,85.46 L,1050,Under Construction,,"8,139 / sq ft",,2
2,Dhanori,52.9 L,817,Ready to move,,"6,474 / sq ft",,1
2,Wakad,83.02 L,672,Under Construction,Possession by Jun 2023,"12,354 / sq ft",,
2,Wakad,84.98 L,702,Under Construction,Possession by Jun 2023,"12,106 / sq ft",,
3,Hinjewadi,82 L,1017,Under Construction,Possession by Nov 2022,"8,062 / sq ft",,
2,Hinjewadi,58 L,721,Under Construction,Possession by Nov 2022,"8,044 / sq ft",,
2,Hinjewadi,55 L,688,Under Construction,Possession by Nov 2022,"7,994 / sq ft",,
2,Hinjewadi,50 L,641,Under Construction,Possession by Nov 2022,"7,800 / sq ft",,
3,Hinjewadi,70 L,875,Under Construction,Possession by Nov 2022,"8,000 / sq ft",,
2,Hinjewadi,51 L,646,Under Construction,Possession by Nov 2022,"7,894 / sq ft",,
2,Hinjewadi,58 L,716,Under Construction,Possession by Nov 2022,"8,100 / sq ft",,
2,Hinjewadi,61 L,764,Under Construction,Possession by Nov 2022,"7,984 / sq ft",,
2,Dhanori,50 L,980,Ready to move,,"5,102 / sq ft",9,2
2,Baner,75 L,1001,Under Construction,Possession by May 2022,"7,492 / sq ft",,2
2,Balewadi,86 L,1107,Under Construction,,"7,768 / sq ft",,2
2,Baner,66 L,1000,Ready to move,,"6,600 / sq ft",8,2
1,Lohegaon,38.5 L,532,Ready to move,,"7,236 / sq ft",,1
2,Mundhwa,71.28 L,725,Under Construction,Possession by Nov 2022,"9,831 / sq ft",,
2,Mundhwa,71.28 L,725,Under Construction,Possession by Nov 2022,"9,831 / sq ft",,
2,Mundhwa,72.99 L,744,Under Construction,Possession by Nov 2022,"9,810 / sq ft",,
2,Mundhwa,72.99 L,744,Under Construction,Possession by Nov 2022,"9,810 / sq ft",,
2,Mundhwa,71.91 L,733,Under Construction,Possession by Nov 2022,"9,810 / sq ft",,
2,Mundhwa,71.91 L,733,Under Construction,Possession by Nov 2022,"9,810 / sq ft",,
1,Alandi,43 L,653,Ready to move,,"6,584 / sq ft",2,1
2,Yerawada,62 L,860,Ready to move,,"7,209 / sq ft",1,2
4,Kharadi,2.55 Cr,5330,Ready to move,,"4,784 / sq ft",6,5
2,Wadgaon Sheri,98 L,1080,Ready to move,,"9,074 / sq ft",4,1
2,Viman Nagar,90 L,1115,Ready to move,,"8,071 / sq ft",4,2
3,Kharadi,83 L,1170,Ready to move,,"7,094 / sq ft",10,3
2,Viman Nagar,78 L,850,Ready to move,,"9,176 / sq ft",,2
3,Mundhwa,1.4 Cr,1750,Ready to move,,"8,000 / sq ft",2,3
2,Kharadi,77 L,1017,Ready to move,,"7,571 / sq ft",4,2
3,Kharadi,1.29 Cr,1500,Ready to move,,"8,600 / sq ft",6,3
2,Bavdhan,55 L,951,Ready to move,,"5,783 / sq ft",,2
2,Mundhwa,87 L,1450,Ready to move,,"6,000 / sq ft",0,2
2,Kharadi,87 L,1108,Ready to move,,"7,851 / sq ft",5,2
2,Viman Nagar,1.05 Cr,1170,Ready to move,,"8,974 / sq ft",4,2
2,Viman Nagar,1.15 Cr,1250,Ready to move,,"9,200 / sq ft",6,2
2,Thergaon,61 L,1031,Ready to move,,"5,916 / sq ft",0,2
1,Pimple Gurav,25 L,700,Ready to move,,"3,571 / sq ft",,2
2,Tathawade,68 L,1154,Under Construction,Possession by May 2026,"5,892 / sq ft",,2
2,Kharadi,76 L,1037,Ready to move,,"7,328 / sq ft",6,2
2,Kharadi,82 L,1100,Ready to move,,"7,454 / sq ft",,2
2,Kharadi,78 L,1250,Ready to move,,"6,240 / sq ft",6,2
2,Tathawade,70 L,1189,Under Construction,Possession by May 2026,"5,887 / sq ft",,2
2,Tathawade,64 L,1154,Under Construction,Possession by May 2026,"5,545 / sq ft",,2
3,Kondhwa,1.35 Cr,2000,Ready to move,,"6,750 / sq ft",5,3
2,NIBM Annex Mohammadwadi,55 L,1000,Ready to move,,"5,500 / sq ft",6,2
1,Hadapsar,30 L,562,Ready to move,,"5,338 / sq ft",9,1
3,Mahalunge,88 L,1000,Under Construction,Possession by May 2022,"8,800 / sq ft",,
3,Mahalunge,1.01 Cr,1112,Under Construction,Possession by May 2022,"9,082 / sq ft",,
2,Mahalunge,66 L,730,Under Construction,Possession by May 2022,"9,041 / sq ft",,
1,Mahalunge,37 L,425,Under Construction,Possession by May 2022,"8,705 / sq ft",,1
2,Mahalunge,69 L,800,Under Construction,Possession by May 2022,"8,625 / sq ft",,2
3,Mahalunge,88 L,962,Under Construction,Possession by May 2022,"9,147 / sq ft",,
3,Mahalunge,1.07 Cr,1236,Under Construction,Possession by May 2022,"8,656 / sq ft",,
3,Mahalunge,71 L,800,Under Construction,Possession by May 2022,"8,875 / sq ft",,
2,Mahalunge,67 L,765,Under Construction,Possession by May 2022,"8,758 / sq ft",,
2,Mahalunge,52 L,600,Under Construction,Possession by May 2022,"8,666 / sq ft",,
3,Mahalunge,1.04 Cr,1206,Under Construction,Possession by May 2022,"8,623 / sq ft",,
1,Mahalunge,41 L,485,Under Construction,Possession by May 2022,"8,453 / sq ft",,
3,Mahalunge,93 L,1021,Under Construction,Possession by May 2022,"9,108 / sq ft",,
1,Mahalunge,39 L,450,Under Construction,Possession by May 2022,"8,666 / sq ft",,
2,Lohegaon,42.51 L,918,Ready to move,,"4,631 / sq ft",121,2
2,Ravet,46.99 L,907,Under Construction,Possession by Feb 2024,"5,180 / sq ft",,2
2,Ravet,47 L,907,Under Construction,Possession by Feb 2024,"5,181 / sq ft",,2
2,Balewadi,84 L,1138,Under Construction,Possession by Aug 2026,"7,381 / sq ft",,2
2,Undri,44 L,1050,Under Construction,,"4,190 / sq ft",,2
1,Tathawade,21.95 L,275,Under Construction,,"7,981 / sq ft",,1
2,Balewadi,65 L,1000,Under Construction,Possession by Nov 2025,"6,500 / sq ft",,2
2,Pimple Saudagar,81.5 L,1055,Ready to move,,"7,725 / sq ft",,2
2,Undri,45.5 L,1050,Under Construction,,"4,333 / sq ft",,2
2,Undri,45 L,1050,Under Construction,,"4,285 / sq ft",,2
2,Moshi,49.5 L,1086,Under Construction,Possession by Dec 2023,"4,558 / sq ft",,2
1,Mulshi,23.38 L,275,Under Construction,,"8,502 / sq ft",,1
2,Vishrantwadi,52.94 L,819,Ready to move,,"6,463 / sq ft",,1
2,Dhanori,42 L,865,Ready to move,,"4,855 / sq ft",8,2
3,Balewadi,1.22 Cr,1570,Under Construction,Possession by Aug 2023,"7,798 / sq ft",,3
3,Balewadi,1.15 Cr,1501,Under Construction,Possession by Aug 2026,"7,661 / sq ft",,2
2,Ravet,41.9 L,811,Under Construction,,"5,166 / sq ft",,2
2,Balewadi,88.24 L,1102,Under Construction,Possession by Aug 2023,"8,007 / sq ft",,2
2,Hinjewadi,59 L,839,Under Construction,Possession by May 2023,"7,032 / sq ft",,2
2,Kharadi,82.91 L,525,Under Construction,Possession by Mar 2022,"15,794 / sq ft",,
1,Chikhali,21.16 L,392,Under Construction,Possession by May 2021,"5,400 / sq ft",,
4,Baner,2.06 Cr,2550,Ready to move,,"8,100 / sq ft",4,
3,Mahalunge,83.6 L,787,Under Construction,Possession by Mar 2024,"10,637 / sq ft",,
3,Hinjewadi,42.96 L,618,Ready to move,,"6,952 / sq ft",0,
3,Baner,95.86 L,1237,Ready to move,,"7,750 / sq ft",4,3
2,Hinjewadi,35.94 L,517,Ready to move,,"6,952 / sq ft",0,
4,Baner,1.56 Cr,1928,Ready to move,,"8,100 / sq ft",4,3
2,Baner,1 Cr,1340,Ready to move,,"7,500 / sq ft",4,2
3,Baner,1.29 Cr,1672,Ready to move,,"7,750 / sq ft",4,3
2,Baner,90.45 L,1206,Ready to move,,"7,500 / sq ft",4,
3,Baner,1.3 Cr,1679,Ready to move,,"7,750 / sq ft",4,3
2,Baner,96.45 L,1286,Ready to move,,"7,500 / sq ft",4,
2,Baner,96.15 L,1282,Ready to move,,"7,500 / sq ft",4,2
3,Baner,1.3 Cr,1681,Ready to move,,"7,750 / sq ft",4,
3,Baner,1.3 Cr,1680,Ready to move,,"7,750 / sq ft",4,2
3,Baner,1.29 Cr,1667,Ready to move,,"7,750 / sq ft",4,3
3,Baner,1.49 Cr,1928,Ready to move,,"7,750 / sq ft",4,
1,Hadapsar,42.25 L,460,Under Construction,Possession by Nov 2023,"9,184 / sq ft",,
2,Hadapsar,65 L,728,Under Construction,Possession by Nov 2023,"8,928 / sq ft",,
2,Hadapsar,65.22 L,743,Under Construction,Possession by Nov 2023,"8,777 / sq ft",,
2,Ambegaon Budruk,66 L,1167,Under Construction,,"5,655 / sq ft",,2
3,Ravet,1.13 Cr,918,Under Construction,Possession by May 2023,"12,369 / sq ft",,
2,Ravet,83.63 L,685,Under Construction,Possession by May 2023,"12,209 / sq ft",,
2,Kharadi,1.04 Cr,935,Ready to move,,"11,122 / sq ft",3,2
2,Vishrantwadi,52.95 L,820,Ready to move,,"6,457 / sq ft",,2
2,Ravet,83 L,660,Under Construction,Possession by May 2023,"12,576 / sq ft",,
2,Ravet,78.66 L,643,Under Construction,Possession by May 2023,"12,233 / sq ft",,
2,Ravet,81.18 L,659,Under Construction,Possession by May 2023,"12,318 / sq ft",,
2,Ravet,79.94 L,641,Under Construction,Possession by May 2023,"12,471 / sq ft",,
2,Ravet,80.58 L,663,Under Construction,Possession by May 2023,"12,154 / sq ft",,
3,Hinjewadi,82 L,1017,Under Construction,Possession by Nov 2022,"8,062 / sq ft",,
2,Ravet,78.56 L,646,Under Construction,Possession by May 2023,"12,161 / sq ft",,
2,Hinjewadi,58 L,721,Under Construction,Possession by Nov 2022,"8,044 / sq ft",,
3,Ravet,1.12 Cr,961,Under Construction,Possession by May 2023,"11,735 / sq ft",,
2,Hinjewadi,55 L,688,Under Construction,Possession by Nov 2022,"7,994 / sq ft",,
3,Ravet,1.08 Cr,878,Under Construction,Possession by May 2023,"12,308 / sq ft",,
2,Tathawade,64.5 L,589,Under Construction,Possession by Dec 2025,"10,951 / sq ft",,
2,Mahalunge,59.79 L,551,Under Construction,Possession by Mar 2024,"10,872 / sq ft",,
2,Hinjewadi,50 L,641,Under Construction,Possession by Nov 2022,"7,800 / sq ft",,
2,Ravet,78.98 L,628,Under Construction,Possession by May 2023,"12,577 / sq ft",,
2,Wagholi,45.79 L,660,Ready to move,,"6,937 / sq ft",1,
2,Mundhwa,61.72 L,760,Under Construction,Possession by Oct 2023,"8,121 / sq ft",,
2,Mundhwa,68.62 L,853,Under Construction,Possession by Oct 2023,"8,044 / sq ft",,
1,Wagholi,33.99 L,474,Ready to move,,"7,172 / sq ft",1,
2,Mundhwa,56.54 L,1154,Ready to move,,"4,900 / sq ft",5,
2,Mundhwa,53.31 L,1088,Ready to move,,"4,900 / sq ft",5,
2,Mundhwa,51.45 L,1050,Ready to move,,"4,900 / sq ft",5,
2,Mundhwa,48.65 L,993,Ready to move,,"4,900 / sq ft",5,
1,Mundhwa,31.85 L,650,Ready to move,,"4,900 / sq ft",5,
3,Mundhwa,63.7 L,1300,Ready to move,,"4,900 / sq ft",5,3
3,Baner,1.13 Cr,1283,Ready to move,,"8,879 / sq ft",1,
2,Aundh,80 L,1200,Ready to move,,"6,666 / sq ft",9,3
3,Baner,1.3 Cr,1390,Ready to move,,"9,352 / sq ft",1,3
3,Aundh,2.5 Cr,2260,Ready to move,,"11,061 / sq ft",2,3
1,Bhegade Aali,20 L,550,Ready to move,,"3,636 / sq ft",2,1
2,Wakad,68 L,980,Ready to move,,"6,938 / sq ft",5,2
2,Kothrud,65 L,930,Ready to move,,"6,989 / sq ft",14,2
1,Karve Nagar,35 L,490,Ready to move,,"7,142 / sq ft",,1
1,Warje,45 L,800,Ready to move,,"5,625 / sq ft",,1
1,Karve Nagar,35 L,490,Ready to move,,"7,142 / sq ft",,1
3,Kothrud,2.1 Cr,1870,Ready to move,,"11,229 / sq ft",2,3
2,Wakad,75 L,1050,Ready to move,,"7,142 / sq ft",0,2
3,Erandwane,2.75 Cr,1692,Ready to move,,"16,252 / sq ft",,3
2,Kothrud,62 L,930,Ready to move,,"6,666 / sq ft",14,1
3,Kothrud,2 Cr,1500,Ready to move,,"13,333 / sq ft",,3
3,Balewadi,97 L,1478,Ready to move,,"6,562 / sq ft",2,4
3,Aundh,2.5 Cr,2250,Ready to move,,"11,111 / sq ft",2,5
1,Balewadi,37 L,637,Under Construction,Possession by Dec 1899,"5,808 / sq ft",,2
2,Wakad,75 L,1350,Ready to move,,"5,555 / sq ft",19,3
2,Undri,62 L,1318,Ready to move,,"4,704 / sq ft",5,1
2,Bavdhan,49.8 L,905,Ready to move,,"5,502 / sq ft",,2
2,Aundh,1.2 Cr,1600,Ready to move,,"7,500 / sq ft",,2
1,Ravet,51 L,980,Under Construction,Possession by Nov 2023,"5,204 / sq ft",,1
1,Ravet,35 L,676,Under Construction,Possession by Nov 2023,"5,177 / sq ft",,1
2,Wagholi,38.5 L,774,Ready to move,,"4,974 / sq ft",3,2
2,Wakad,50 L,800,Ready to move,,"6,250 / sq ft",1,2
2,Wakad,65.25 L,1045,Under Construction,Possession by May 2023,"6,244 / sq ft",,2
2,Hinjewadi,58 L,960,Under Construction,Possession by May 2024,"6,041 / sq ft",,2
2,Tathawade,56.5 L,965,Under Construction,,"5,854 / sq ft",,2
3,Dhanori,68 L,1329,Ready to move,,"5,116 / sq ft",9,2
2,Tathawade,47 L,850,Under Construction,Possession by Jun 2023,"5,529 / sq ft",,2
2,Tathawade,49.5 L,950,Under Construction,Possession by Aug 2022,"5,210 / sq ft",,2
2,Tathawade,43.5 L,884,Under Construction,Possession by Mar 2024,"4,920 / sq ft",,2
1,Tathawade,33.1 L,618,Under Construction,Possession by Aug 2024,"5,355 / sq ft",,2
2,Tathawade,53.5 L,1004,Under Construction,Possession by Aug 2024,"5,328 / sq ft",,2
3,Tathawade,64 L,1204,Under Construction,Possession by Aug 2024,"5,315 / sq ft",,3
3,Thergaon,92 L,1500,Under Construction,Possession by Dec 2025,"6,133 / sq ft",,3
2,Thergaon,62 L,1150,Under Construction,Possession by Dec 2025,"5,391 / sq ft",,2
2,Tathawade,56 L,945,Under Construction,Possession by Mar 2023,"5,925 / sq ft",,2
2,Wakad,62 L,945,Under Construction,Possession by Nov 2022,"6,560 / sq ft",,2
2,Punawale,49 L,1000,Under Construction,Possession by Nov 2025,"4,900 / sq ft",,2
2,Tathawade,45 L,890,Ready to move,,"5,056 / sq ft",,2
3,Tathawade,87 L,1500,Under Construction,Possession by May 2026,"5,800 / sq ft",,3
2,Tathawade,51 L,1013,Under Construction,Possession by Mar 2023,"5,034 / sq ft",,2
3,Tathawade,62 L,1235,Under Construction,Possession by Mar 2023,"5,020 / sq ft",,3
3,Pimple Saudagar,93 L,1350,Ready to move,,"6,888 / sq ft",12,3
1,Narhe,30 L,624,Ready to move,,"4,807 / sq ft",,1
1,Narhe,27 L,560,Ready to move,,"4,821 / sq ft",0,1
1,Yashwant Nagar,18 L,480,Ready to move,,"3,750 / sq ft",1,1
2,Chakan,26 L,800,Ready to move,,"3,250 / sq ft",1,1
3,Bavdhan,95 L,1645,Ready to move,,"5,775 / sq ft",7,3
3,Kharadi,1.15 Cr,1584,Ready to move,,"7,260 / sq ft",,3
1,Wanowrie,38 L,525,Ready to move,,"7,238 / sq ft",11,2
2,Salunke Vihar Road,47 L,1000,Ready to move,,"4,700 / sq ft",7,2
2,Kharadi,67.05 L,639,Under Construction,Possession by May 2024,"10,494 / sq ft",,
2,Kharadi,67.26 L,641,Under Construction,Possession by May 2024,"10,493 / sq ft",,
3,Mahalunge,93 L,1021,Under Construction,Possession by May 2022,"9,108 / sq ft",,
2,Wagholi,38.76 L,660,Ready to move,,"5,873 / sq ft",2,
2,Wadgaon Sheri,65 L,1010,Under Construction,Possession by Nov 2023,"6,435 / sq ft",,2
2,Ambegaon Pathar,34.5 L,780,Ready to move,,"4,423 / sq ft",,1
2,Wadgaon Sheri,60 L,900,Ready to move,,"6,666 / sq ft",,2
4,Old Sangvi,2.2 Cr,2800,Ready to move,,"7,857 / sq ft",3,4
2,Sus,52 L,1011,Ready to move,,"5,143 / sq ft",4,2
3,Mundhwa,1.25 Cr,1600,Ready to move,,"7,812 / sq ft",2,3
2,Manjari Budruk,28 L,2500,Ready to move,,"1,120 / sq ft",,1
2,Wakad,59 L,986,Under Construction,Possession by Feb 2023,"5,983 / sq ft",,2
2,Wakad,57 L,970,Under Construction,Possession by Feb 2023,"5,876 / sq ft",,2
2,Wakad,57 L,970,Under Construction,Possession by Feb 2023,"5,876 / sq ft",,2
3,Kharadi,1.35 Cr,1500,Ready to move,,"9,000 / sq ft",5,3
2,Wakad,57 L,970,Under Construction,Possession by Feb 2023,"5,876 / sq ft",,2
2,Ravet,46.99 L,907,Under Construction,Possession by Feb 2024,"5,180 / sq ft",,2
2,Ravet,47 L,907,Under Construction,Possession by Feb 2024,"5,181 / sq ft",,2
2,Balewadi,84 L,1138,Under Construction,Possession by Aug 2026,"7,381 / sq ft",,2
2,Undri,44 L,1050,Under Construction,,"4,190 / sq ft",,2
1,Tathawade,21.95 L,275,Under Construction,,"7,981 / sq ft",,1
2,Balewadi,65 L,1000,Under Construction,Possession by Nov 2025,"6,500 / sq ft",,2
2,Pimple Saudagar,81.5 L,1055,Ready to move,,"7,725 / sq ft",,2
2,Undri,45.5 L,1050,Under Construction,,"4,333 / sq ft",,2
2,Undri,45 L,1050,Under Construction,,"4,285 / sq ft",,2
2,Moshi,49.5 L,1086,Under Construction,Possession by Dec 2023,"4,558 / sq ft",,2
1,Mulshi,23.38 L,275,Under Construction,,"8,502 / sq ft",,1
2,Vishrantwadi,52.94 L,819,Ready to move,,"6,463 / sq ft",,1
2,Dhanori,42 L,865,Ready to move,,"4,855 / sq ft",8,2
3,Balewadi,1.22 Cr,1570,Under Construction,Possession by Aug 2023,"7,798 / sq ft",,3
3,Balewadi,1.15 Cr,1501,Under Construction,Possession by Aug 2026,"7,661 / sq ft",,2
2,Ravet,41.9 L,811,Under Construction,,"5,166 / sq ft",,2
2,Balewadi,88.24 L,1102,Under Construction,Possession by Aug 2023,"8,007 / sq ft",,2
